id,bookmaker_1,name_1,price_1,implied_prob_1,stake_1,bookmaker_2,name_2,price_2,implied_prob_2,stake_2,expected_value,outcome_1,outcome_2,commence_time
055f48ea54ea77ffa2b16ef7310b04b6,fliff,Arsenal,1.3,0.7692307692307692,0.8479532163742689,bovada,Brighton and Hove Albion,7.25,0.13793103448275862,0.15204678362573099,0.09283819628647216,1.1023391812865495,1.1023391812865497,2024-08-31T11:30:00Z
055f48ea54ea77ffa2b16ef7310b04b6,fliff,Arsenal,1.3,0.7692307692307692,0.8645833333333334,betonlineag,Brighton and Hove Albion,8.3,0.12048192771084336,0.13541666666666666,0.11028730305838752,1.1239583333333334,1.1239583333333334,2024-08-31T11:30:00Z
055f48ea54ea77ffa2b16ef7310b04b6,fliff,Brighton and Hove Albion,7.6,0.13157894736842105,0.1517857142857143,bovada,Arsenal,1.36,0.7352941176470588,0.8482142857142857,0.13312693498452022,1.1535714285714287,1.1535714285714287,2024-08-31T11:30:00Z
055f48ea54ea77ffa2b16ef7310b04b6,fliff,Brighton and Hove Albion,7.6,0.13157894736842105,0.1517857142857143,betonlineag,Arsenal,1.36,0.7352941176470588,0.8482142857142857,0.13312693498452022,1.1535714285714287,1.1535714285714287,2024-08-31T11:30:00Z
055f48ea54ea77ffa2b16ef7310b04b6,bovada,Arsenal,1.36,0.7352941176470588,0.8592132505175983,betonlineag,Brighton and Hove Albion,8.3,0.12048192771084336,0.14078674948240166,0.14422395464209792,1.1685300207039337,1.168530020703934,2024-08-31T11:30:00Z
055f48ea54ea77ffa2b16ef7310b04b6,bovada,Brighton and Hove Albion,7.25,0.13793103448275862,0.15795586527293845,betonlineag,Arsenal,1.36,0.7352941176470588,0.8420441347270616,0.12677484787018267,1.1451800232288039,1.1451800232288039,2024-08-31T11:30:00Z
06fc08971a7e70e236a5786ba0dc671b,bovada,Brentford,12.0,0.08333333333333333,0.08952959028831561,fliff,Manchester City,1.18,0.8474576271186441,0.9104704097116844,0.06920903954802249,1.0743550834597873,1.0743550834597875,2024-09-14T14:00:00Z
06fc08971a7e70e236a5786ba0dc671b,bovada,Manchester City,1.18,0.8474576271186441,0.9143686502177067,fliff,Brentford,12.6,0.07936507936507936,0.08563134978229316,0.07317729351627644,1.0789550072568939,1.0789550072568936,2024-09-14T14:00:00Z
2e24cd63783632e9f73604e972e830a8,fliff,Aston Villa,1.69,0.591715976331361,0.722495894909688,bovada,Leicester City,4.4,0.22727272727272727,0.277504105090312,0.18101129639591174,1.2210180623973728,1.2210180623973728,2024-08-31T14:00:00Z
2e24cd63783632e9f73604e972e830a8,fliff,Aston Villa,1.69,0.591715976331361,0.7313195548489666,betonlineag,Leicester City,4.6,0.2173913043478261,0.2686804451510334,0.19089271932081298,1.2359300476947535,1.2359300476947535,2024-08-31T14:00:00Z
2e24cd63783632e9f73604e972e830a8,fliff,Leicester City,4.15,0.24096385542168672,0.2954159592529711,bovada,Aston Villa,1.74,0.5747126436781609,0.7045840407470289,0.18432350090015237,1.22597623089983,1.22597623089983,2024-08-31T14:00:00Z
2e24cd63783632e9f73604e972e830a8,fliff,Leicester City,4.15,0.24096385542168672,0.29898648648648646,betonlineag,Aston Villa,1.77,0.5649717514124294,0.7010135135135135,0.19406439316588386,1.240793918918919,1.240793918918919,2024-08-31T14:00:00Z
2e24cd63783632e9f73604e972e830a8,bovada,Aston Villa,1.74,0.5747126436781609,0.725552050473186,betonlineag,Leicester City,4.6,0.2173913043478261,0.2744479495268139,0.20789605197401295,1.2624605678233438,1.2624605678233438,2024-08-31T14:00:00Z
2e24cd63783632e9f73604e972e830a8,bovada,Leicester City,4.4,0.22727272727272727,0.28687196110210694,betonlineag,Aston Villa,1.77,0.5649717514124294,0.713128038897893,0.20775552131484332,1.2622366288492706,1.2622366288492706,2024-08-31T14:00:00Z
3281d26485c4d33951cad339a09a59f0,bovada,Fulham,2.5,0.4,0.5238095238095238,fliff,West Ham United,2.75,0.36363636363636365,0.47619047619047616,0.23636363636363633,1.3095238095238095,1.3095238095238095,2024-09-14T14:00:00Z
3281d26485c4d33951cad339a09a59f0,bovada,West Ham United,2.8,0.35714285714285715,0.4716981132075472,fliff,Fulham,2.5,0.4,0.5283018867924528,0.24285714285714288,1.320754716981132,1.320754716981132,2024-09-14T14:00:00Z
36c348ee3ab335d09cabd3a112caaa4a,fliff,Newcastle United,2.4,0.4166666666666667,0.5102040816326531,bovada,Tottenham Hotspur,2.5,0.4,0.489795918367347,0.18333333333333335,1.2244897959183674,1.2244897959183674,2024-09-01T12:30:00Z
36c348ee3ab335d09cabd3a112caaa4a,fliff,Newcastle United,2.4,0.4166666666666667,0.5151515151515151,betonlineag,Tottenham Hotspur,2.55,0.3921568627450981,0.4848484848484849,0.19117647058823528,1.2363636363636363,1.2363636363636366,2024-09-01T12:30:00Z
36c348ee3ab335d09cabd3a112caaa4a,fliff,Tottenham Hotspur,2.45,0.4081632653061224,0.5,bovada,Newcastle United,2.45,0.4081632653061224,0.5,0.1836734693877552,1.225,1.225,2024-09-01T12:30:00Z
36c348ee3ab335d09cabd3a112caaa4a,fliff,Tottenham Hotspur,2.45,0.4081632653061224,0.51,betonlineag,Newcastle United,2.55,0.3921568627450981,0.4900000000000001,0.19967987194877956,1.2495,1.2495000000000003,2024-09-01T12:30:00Z
36c348ee3ab335d09cabd3a112caaa4a,bovada,Newcastle United,2.45,0.4081632653061224,0.51,betonlineag,Tottenham Hotspur,2.55,0.3921568627450981,0.4900000000000001,0.19967987194877956,1.2495,1.2495000000000003,2024-09-01T12:30:00Z
