id,sport_key,bookmaker_key,market_title,name,price,last_update,commence_time,home_team,away_team,sport_title
4c85efdb78273e0ddf8f2aede4015fe4,soccer_spain_la_liga,bovada,h2h,Draw,3.95,2023-08-25T11:58:34Z,2023-09-03T12:00:00Z,Girona,Las Palmas,La Liga - Spain
d1f219c9bf2e04ca85b17a1bd788eca8,soccer_spain_la_liga,bovada,h2h,Draw,3.15,2023-08-25T11:58:34Z,2023-09-03T14:15:00Z,Mallorca,Athletic Bilbao,La Liga - Spain
cdf7cc9edcdf5e21b615724ed6fb0ad6,soccer_spain_la_liga,bovada,h2h,Draw,4.3,2023-08-25T11:58:34Z,2023-09-03T16:30:00Z,Atlético Madrid,Sevilla,La Liga - Spain
0aa1f0322456184863df371ebddfd52f,soccer_spain_la_liga,bovada,h2h,Draw,4.0,2023-08-25T11:58:34Z,2023-09-03T19:00:00Z,CA Osasuna,Barcelona,La Liga - Spain
cd9b93ed73f1f71a3127dba6d58c6867,soccer_spain_la_liga,bovada,h2h,Draw,3.3,2023-09-05T11:58:59Z,2023-09-15T19:00:00Z,Rayo Vallecano,Alavés,La Liga - Spain
cd9b93ed73f1f71a3127dba6d58c6867,soccer_spain_la_liga,betonlineag,h2h,Draw,3.24,2023-09-05T11:58:37Z,2023-09-15T19:00:00Z,Rayo Vallecano,Alavés,La Liga - Spain
b15f43f6377bb61f479242013931f2f3,soccer_spain_la_liga,bovada,h2h,Draw,4.1,2023-09-05T11:58:59Z,2023-09-16T12:00:00Z,Athletic Bilbao,Cádiz CF,La Liga - Spain
b15f43f6377bb61f479242013931f2f3,soccer_spain_la_liga,betonlineag,h2h,Draw,4.1,2023-09-05T11:58:37Z,2023-09-16T12:00:00Z,Athletic Bilbao,Cádiz CF,La Liga - Spain
b5119210c774136556cbb6487d22ccb1,soccer_spain_la_liga,bovada,h2h,Draw,3.5,2023-09-05T11:58:59Z,2023-09-16T14:15:00Z,Valencia,Atlético Madrid,La Liga - Spain
b5119210c774136556cbb6487d22ccb1,soccer_spain_la_liga,betonlineag,h2h,Draw,3.54,2023-09-05T11:58:37Z,2023-09-16T14:15:00Z,Valencia,Atlético Madrid,La Liga - Spain
9cb6d859a9d89f07dd4c5bae37fb1224,soccer_spain_la_liga,bovada,h2h,Draw,3.2,2023-09-05T11:58:59Z,2023-09-16T16:30:00Z,Celta Vigo,Mallorca,La Liga - Spain
9cb6d859a9d89f07dd4c5bae37fb1224,soccer_spain_la_liga,betonlineag,h2h,Draw,3.2,2023-09-05T11:58:38Z,2023-09-16T16:30:00Z,Celta Vigo,Mallorca,La Liga - Spain
afd40269158289030cf0d693bf3bd830,soccer_spain_la_liga,bovada,h2h,Draw,5.0,2023-09-05T11:58:59Z,2023-09-16T19:00:00Z,Barcelona,Real Betis,La Liga - Spain
afd40269158289030cf0d693bf3bd830,soccer_spain_la_liga,betonlineag,h2h,Draw,4.9,2023-09-05T11:58:38Z,2023-09-16T19:00:00Z,Barcelona,Real Betis,La Liga - Spain
26466d40d8f24203a58ace67964b8116,soccer_spain_la_liga,bovada,h2h,Draw,3.05,2023-09-05T11:58:59Z,2023-09-17T12:00:00Z,Getafe,CA Osasuna,La Liga - Spain
26466d40d8f24203a58ace67964b8116,soccer_spain_la_liga,betonlineag,h2h,Draw,3.05,2023-09-05T11:58:38Z,2023-09-17T12:00:00Z,Getafe,CA Osasuna,La Liga - Spain
217c4c976b7d269528f10a921e1dd932,soccer_spain_la_liga,bovada,h2h,Draw,4.7,2023-09-05T11:58:59Z,2023-09-17T14:15:00Z,Villarreal,Almería,La Liga - Spain
217c4c976b7d269528f10a921e1dd932,soccer_spain_la_liga,betonlineag,h2h,Draw,4.75,2023-09-05T11:58:38Z,2023-09-17T14:15:00Z,Villarreal,Almería,La Liga - Spain
6527e3169cc10287c0d13f4ac892ed6d,soccer_spain_la_liga,bovada,h2h,Draw,4.0,2023-09-05T11:58:59Z,2023-09-17T16:30:00Z,Sevilla,Las Palmas,La Liga - Spain
6527e3169cc10287c0d13f4ac892ed6d,soccer_spain_la_liga,betonlineag,h2h,Draw,3.9,2023-09-05T11:58:38Z,2023-09-17T16:30:00Z,Sevilla,Las Palmas,La Liga - Spain
d5146060f6f5c78983498675b76fba93,soccer_spain_la_liga,bovada,h2h,Draw,3.95,2023-09-05T11:58:59Z,2023-09-17T19:00:00Z,Real Madrid,Real Sociedad,La Liga - Spain
d5146060f6f5c78983498675b76fba93,soccer_spain_la_liga,betonlineag,h2h,Draw,3.86,2023-09-05T11:58:38Z,2023-09-17T19:00:00Z,Real Madrid,Real Sociedad,La Liga - Spain
fcabf33b1fbd6fe0acea4167c3709239,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-05T11:58:59Z,2023-09-18T19:00:00Z,Granada CF,Girona,La Liga - Spain
fcabf33b1fbd6fe0acea4167c3709239,soccer_spain_la_liga,betonlineag,h2h,Draw,3.23,2023-09-05T11:58:38Z,2023-09-18T19:00:00Z,Granada CF,Girona,La Liga - Spain
b2e685ff8459ce9a8e2865771bb2f280,soccer_spain_la_liga,bovada,h2h,Draw,3.0,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Alavés,Athletic Bilbao,La Liga - Spain
dbb912ad40120befec7029e6e56fc1ba,soccer_spain_la_liga,bovada,h2h,Draw,3.15,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Almería,Valencia,La Liga - Spain
c0d85aa36f10bc7ed6be94e26ab87838,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Atlético Madrid,Real Madrid,La Liga - Spain
f471589233248e7e2e87a6d8258a4ed7,soccer_spain_la_liga,bovada,h2h,Draw,4.8,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Barcelona,Celta Vigo,La Liga - Spain
344427b964de0070c1234fb9e941bac8,soccer_spain_la_liga,bovada,h2h,Draw,3.05,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,CA Osasuna,Sevilla,La Liga - Spain
74af2c9326fe1c0baa7b9a689eb0b66e,soccer_spain_la_liga,bovada,h2h,Draw,3.3,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Real Betis,Cádiz CF,La Liga - Spain
deb5cee30d89ac7308b53a7c702a1671,soccer_spain_la_liga,bovada,h2h,Draw,3.35,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Real Sociedad,Getafe,La Liga - Spain
57b211c3c34e3715684a9e35e2e492a2,soccer_spain_la_liga,bovada,h2h,Draw,3.1,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Girona,Mallorca,La Liga - Spain
379ae720a07cefcb0a374ef36f033dc5,soccer_spain_la_liga,bovada,h2h,Draw,3.15,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Las Palmas,Granada CF,La Liga - Spain
597242c12cfd4fc2082f2bb4ea459784,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-05T11:58:59Z,2023-09-24T15:30:00Z,Rayo Vallecano,Villarreal,La Liga - Spain
cd9b93ed73f1f71a3127dba6d58c6867,soccer_spain_la_liga,bovada,h2h,Draw,3.2,2023-09-15T11:56:49Z,2023-09-15T19:00:00Z,Rayo Vallecano,Alavés,La Liga - Spain
cd9b93ed73f1f71a3127dba6d58c6867,soccer_spain_la_liga,betonlineag,h2h,Draw,3.25,2023-09-15T11:59:03Z,2023-09-15T19:00:00Z,Rayo Vallecano,Alavés,La Liga - Spain
b15f43f6377bb61f479242013931f2f3,soccer_spain_la_liga,bovada,h2h,Draw,4.1,2023-09-15T11:56:49Z,2023-09-16T12:00:00Z,Athletic Bilbao,Cádiz CF,La Liga - Spain
b15f43f6377bb61f479242013931f2f3,soccer_spain_la_liga,betonlineag,h2h,Draw,4.13,2023-09-15T11:59:03Z,2023-09-16T12:00:00Z,Athletic Bilbao,Cádiz CF,La Liga - Spain
b5119210c774136556cbb6487d22ccb1,soccer_spain_la_liga,bovada,h2h,Draw,3.4,2023-09-15T11:56:49Z,2023-09-16T14:15:00Z,Valencia,Atlético Madrid,La Liga - Spain
b5119210c774136556cbb6487d22ccb1,soccer_spain_la_liga,betonlineag,h2h,Draw,3.37,2023-09-15T11:59:03Z,2023-09-16T14:15:00Z,Valencia,Atlético Madrid,La Liga - Spain
9cb6d859a9d89f07dd4c5bae37fb1224,soccer_spain_la_liga,bovada,h2h,Draw,3.2,2023-09-15T11:56:49Z,2023-09-16T16:30:00Z,Celta Vigo,Mallorca,La Liga - Spain
9cb6d859a9d89f07dd4c5bae37fb1224,soccer_spain_la_liga,betonlineag,h2h,Draw,3.15,2023-09-15T11:59:03Z,2023-09-16T16:30:00Z,Celta Vigo,Mallorca,La Liga - Spain
afd40269158289030cf0d693bf3bd830,soccer_spain_la_liga,bovada,h2h,Draw,5.4,2023-09-15T11:56:49Z,2023-09-16T19:00:00Z,Barcelona,Real Betis,La Liga - Spain
afd40269158289030cf0d693bf3bd830,soccer_spain_la_liga,betonlineag,h2h,Draw,5.35,2023-09-15T11:59:03Z,2023-09-16T19:00:00Z,Barcelona,Real Betis,La Liga - Spain
26466d40d8f24203a58ace67964b8116,soccer_spain_la_liga,bovada,h2h,Draw,3.0,2023-09-15T11:56:49Z,2023-09-17T12:00:00Z,Getafe,CA Osasuna,La Liga - Spain
26466d40d8f24203a58ace67964b8116,soccer_spain_la_liga,betonlineag,h2h,Draw,2.95,2023-09-15T11:59:03Z,2023-09-17T12:00:00Z,Getafe,CA Osasuna,La Liga - Spain
217c4c976b7d269528f10a921e1dd932,soccer_spain_la_liga,bovada,h2h,Draw,4.8,2023-09-15T11:56:49Z,2023-09-17T14:15:00Z,Villarreal,Almería,La Liga - Spain
217c4c976b7d269528f10a921e1dd932,soccer_spain_la_liga,betonlineag,h2h,Draw,5.0,2023-09-15T11:59:03Z,2023-09-17T14:15:00Z,Villarreal,Almería,La Liga - Spain
6527e3169cc10287c0d13f4ac892ed6d,soccer_spain_la_liga,bovada,h2h,Draw,4.0,2023-09-15T11:56:49Z,2023-09-17T16:30:00Z,Sevilla,Las Palmas,La Liga - Spain
6527e3169cc10287c0d13f4ac892ed6d,soccer_spain_la_liga,betonlineag,h2h,Draw,3.9,2023-09-15T11:59:03Z,2023-09-17T16:30:00Z,Sevilla,Las Palmas,La Liga - Spain
d5146060f6f5c78983498675b76fba93,soccer_spain_la_liga,bovada,h2h,Draw,3.95,2023-09-15T11:56:49Z,2023-09-17T19:00:00Z,Real Madrid,Real Sociedad,La Liga - Spain
d5146060f6f5c78983498675b76fba93,soccer_spain_la_liga,betonlineag,h2h,Draw,4.0,2023-09-15T11:59:03Z,2023-09-17T19:00:00Z,Real Madrid,Real Sociedad,La Liga - Spain
fcabf33b1fbd6fe0acea4167c3709239,soccer_spain_la_liga,bovada,h2h,Draw,3.45,2023-09-15T11:56:49Z,2023-09-18T19:00:00Z,Granada CF,Girona,La Liga - Spain
